fpr,tpr,threshold
0.06564799094510469,0.38188368502316006,0.6105014301158999
0.0658366345972458,0.38188368502316006,0.6103807374354957
0.06611960007545746,0.38188368502316006,0.61
0.06611960007545746,0.3823983530622748,0.609629247349828
0.06621392190152801,0.3823983530622748,0.6091607802475536
0.06621392190152801,0.3829130211013896,0.6089379369372565
0.06630824372759857,0.3829130211013896,0.6087536376462763
0.06659120920581023,0.3829130211013896,0.6084515126150903
0.06706281833616298,0.3829130211013896,0.6072764324797939
0.06715714016223354,0.3829130211013896,0.6069424007138972
0.06715714016223354,0.3834276891405044,0.6069030252301806
0.06753442746651575,0.3834276891405044,0.6063131868603311
0.06753442746651575,0.38394235717961916,0.6057707380796864
0.0676287492925863,0.38394235717961916,0.6052989597896349
0.06781739294472741,0.38394235717961916,0.6050741449325414
0.06791171477079797,0.38394235717961916,0.6048031389333082
0.06810035842293907,0.38394235717961916,0.6047673886554857
0.06819468024900963,0.38394235717961916,0.6047634452082491
0.06857196755329183,0.38394235717961916,0.6043689309544056
0.06866628937936238,0.38394235717961916,0.604201582153495
0.06866628937936238,0.3844570252187339,0.603747666257816
0.0690435766836446,0.38548636129696345,0.6030976136139135
