id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location,hour,day_of_week,month,is_weekend
14037724,JJ499996,2025-11-23 00:00:00,012XX E 72ND ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,324,3,5,69.0,08B,1185630.0,1857517.0,2025,2025-11-30 15:43:03,41.764166018,-87.595177258,"(41.764166018, -87.595177258)",0,Sunday,11,1
14037599,JJ500062,2025-11-23 00:00:00,079XX S EBERHART AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER (SPECIFY),False,True,624,6,6,44.0,11,1180947.0,1852571.0,2025,2025-11-30 15:43:03,41.750702661,-87.612493314,"(41.750702661, -87.612493314)",0,Sunday,11,1
14039535,JJ502307,2025-11-23 00:00:00,095XX S GREEN ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,True,2223,22,21,73.0,26,1172327.0,1841533.0,2025,2025-11-30 15:43:03,41.720606721,-87.644404754,"(41.720606721, -87.644404754)",0,Sunday,11,1
14037116,JJ499377,2025-11-23 00:00:00,003XX E 45TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,215,2,3,38.0,14,1179352.0,1875259.0,2025,2025-11-30 15:43:03,41.812997291,-87.617646123,"(41.812997291, -87.617646123)",0,Sunday,11,1
14036975,JJ499178,2025-11-22 23:58:00,057XX S JUSTINE ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,False,False,713,7,16,67.0,5,1166987.0,1866719.0,2025,2025-11-30 15:43:03,41.789836176,-87.663245417,"(41.789836176, -87.663245417)",23,Saturday,11,1
14037009,JJ499179,2025-11-22 23:57:00,037XX W 51ST ST,1020,ARSON,BY FIRE,STREET,False,False,822,8,14,62.0,9,1152121.0,1870542.0,2025,2025-11-30 15:43:03,41.800632074,-87.717654771,"(41.800632074, -87.717654771)",23,Saturday,11,1
14036938,JJ499138,2025-11-22 23:53:00,039XX W WASHINGTON BLVD,460,BATTERY,SIMPLE,GAS STATION,True,False,1122,11,28,26.0,08B,1150075.0,1900126.0,2025,2025-11-30 15:43:03,41.881854367,-87.724388981,"(41.881854367, -87.724388981)",23,Saturday,11,1
14036999,JJ499244,2025-11-22 23:49:00,003XX E 72ND ST,920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,323,3,6,69.0,7,1179853.0,1857357.0,2025,2025-11-30 15:43:03,41.76386105,-87.616356052,"(41.76386105, -87.616356052)",23,Saturday,11,1
14036968,JJ499205,2025-11-22 23:39:00,048XX N BELL AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,False,True,2031,20,47,4.0,26,1160483.0,1932126.0,2025,2025-11-30 15:43:03,41.969455542,-87.685282845,"(41.969455542, -87.685282845)",23,Saturday,11,1
14036980,JJ499156,2025-11-22 23:38:00,051XX W NELSON ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,2521,25,31,19.0,08B,1141552.0,1919792.0,2025,2025-11-30 15:43:03,41.935981762,-87.755198927,"(41.935981762, -87.755198927)",23,Saturday,11,1
14036969,JJ499185,2025-11-22 23:35:00,094XX S HARVARD AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,APARTMENT,False,False,634,6,9,49.0,26,1175677.0,1842526.0,2025,2025-11-30 15:43:03,41.723257428,-87.63210491,"(41.723257428, -87.63210491)",23,Saturday,11,1
14037668,JJ499622,2025-11-22 23:32:00,009XX W RANDOLPH ST,890,THEFT,FROM BUILDING,RESTAURANT,False,False,1224,12,27,28.0,6,1170233.0,1901231.0,2025,2025-11-30 15:43:03,41.884470215,-87.650337065,"(41.884470215, -87.650337065)",23,Saturday,11,1
14036915,JJ499137,2025-11-22 23:31:00,015XX N MASSASOIT AVE,460,BATTERY,SIMPLE,STREET,False,False,2531,25,29,25.0,08B,1137724.0,1909687.0,2025,2025-11-30 15:43:03,41.908322482,-87.76951154,"(41.908322482, -87.76951154)",23,Saturday,11,1
14036929,JJ499155,2025-11-22 23:30:00,063XX S WOOD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,725,7,15,67.0,14,1165431.0,1862554.0,2025,2025-11-30 15:43:03,41.778440025,-87.669068807,"(41.778440025, -87.669068807)",23,Saturday,11,1
14036977,JJ499182,2025-11-22 23:30:00,026XX N NARRAGANSETT AVE,460,BATTERY,SIMPLE,STREET,False,False,2512,25,36,19.0,08B,1133295.0,1916925.0,2025,2025-11-30 15:43:03,41.928263171,-87.785611939,"(41.928263171, -87.785611939)",23,Saturday,11,1
14036945,JJ499141,2025-11-22 23:30:00,063XX S WOOD ST,560,ASSAULT,SIMPLE,STREET,True,False,725,7,15,67.0,08A,1165431.0,1862554.0,2025,2025-11-30 15:43:03,41.778440025,-87.669068807,"(41.778440025, -87.669068807)",23,Saturday,11,1
14037007,JJ499174,2025-11-22 23:30:00,061XX S WABASH AVE,460,BATTERY,SIMPLE,APARTMENT,False,False,311,3,20,40.0,08B,1177770.0,1864326.0,2025,2025-11-30 15:43:03,41.783032117,-87.623779921,"(41.783032117, -87.623779921)",23,Saturday,11,1
14037003,JJ499135,2025-11-22 23:28:00,071XX S JEFFERY BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,333,3,5,43.0,08B,1190784.0,1857875.0,2025,2025-11-30 15:43:03,41.765025476,-87.576275351,"(41.765025476, -87.576275351)",23,Saturday,11,1
14037022,JJ499153,2025-11-22 23:25:00,035XX S HALSTED ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,915,9,11,60.0,08B,1171554.0,1881183.0,2025,2025-11-30 15:43:03,41.829427968,-87.646075476,"(41.829427968, -87.646075476)",23,Saturday,11,1
14036930,JJ499128,2025-11-22 23:24:00,063XX S WOOD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,726,7,15,67.0,14,1165430.0,1862594.0,2025,2025-11-30 15:43:03,41.778549812,-87.66907134,"(41.778549812, -87.66907134)",23,Saturday,11,1
14036951,JJ499129,2025-11-22 23:20:00,054XX W QUINCY ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,False,True,1522,15,29,25.0,26,1140202.0,1898469.0,2025,2025-11-30 15:43:03,41.87749386,-87.760683513,"(41.87749386, -87.760683513)",23,Saturday,11,1
14036922,JJ499122,2025-11-22 23:18:00,040XX W LAWRENCE AVE,460,BATTERY,SIMPLE,RESTAURANT,True,False,1722,17,39,14.0,08B,1148727.0,1931596.0,2025,2025-11-30 15:43:03,41.968237059,-87.728523789,"(41.968237059, -87.728523789)",23,Saturday,11,1
14040641,JJ503130,2025-11-22 23:17:00,031XX N CLARK ST,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1933,19,44,6.0,6,1170283.0,1920956.0,2025,2025-11-30 15:43:03,41.93859561,-87.649576033,"(41.93859561, -87.649576033)",23,Saturday,11,1
14038617,JJ500665,2025-11-22 23:15:00,061XX S INGLESIDE AVE,890,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,False,False,313,3,20,42.0,6,1183501.0,1864614.0,2025,2025-11-30 15:43:03,41.783690718,-87.602759496,"(41.783690718, -87.602759496)",23,Saturday,11,1
14044321,JJ508097,2025-11-22 23:13:00,067XX N SHERIDAN RD,890,THEFT,FROM BUILDING,GROCERY FOOD STORE,False,False,2432,24,49,1.0,6,1167020.0,1945140.0,2025,2025-12-04 15:41:15,42.005028086,-87.660870591,"(42.005028086, -87.660870591)",23,Saturday,11,1
14036913,JJ499132,2025-11-22 23:10:00,012XX S WABASH AVE,460,BATTERY,SIMPLE,GROCERY FOOD STORE,True,False,131,1,34,33.0,08B,1176963.0,1894850.0,2025,2025-11-30 15:43:03,41.866810739,-87.625817031,"(41.866810739, -87.625817031)",23,Saturday,11,1
14082017,JJ529993,2025-11-22 23:06:00,026XX W PETERSON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,False,False,2413,24,40,2.0,14,1157688.0,1939762.0,2025,2026-01-16 15:41:17,41.990466643,-87.695350976,"(41.990466643, -87.695350976)",23,Saturday,11,1
14036931,JJ499131,2025-11-22 23:06:00,077XX S PEORIA ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,621,6,17,71.0,14,1171648.0,1853478.0,2025,2025-11-30 15:43:03,41.753400321,-87.646542624,"(41.753400321, -87.646542624)",23,Saturday,11,1
14037371,JJ499747,2025-11-22 23:00:00,057XX S LAFLIN ST,810,THEFT,OVER $500,STREET,False,False,713,7,16,67.0,6,1167315.0,1866770.0,2025,2025-11-30 15:43:03,41.789969105,-87.662041276,"(41.789969105, -87.662041276)",23,Saturday,11,1
14036960,JJ499109,2025-11-22 23:00:00,064XX N SHERIDAN RD,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,2432,24,49,1.0,6,1167277.0,1942715.0,2025,2025-11-30 15:43:03,41.998368301,-87.65999524,"(41.998368301, -87.65999524)",23,Saturday,11,1
14037013,JJ499255,2025-11-22 23:00:00,014XX N WICKER PARK AVE,760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,1424,14,1,24.0,6,1163409.0,1909577.0,2025,2025-11-30 15:43:03,41.907518581,-87.675160507,"(41.907518581, -87.675160507)",23,Saturday,11,1
14051480,JJ517074,2025-11-22 22:52:00,002XX W OHIO ST,031A,ROBBERY,ARMED - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1831,18,42,8.0,3,1174481.0,1904148.0,2025,2025-12-12 15:41:24,41.892380796,-87.634650776,"(41.892380796, -87.634650776)",22,Saturday,11,1
14037049,JJ499098,2025-11-22 22:50:00,011XX W WASHINGTON BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,False,True,1224,12,27,28.0,08B,1168670.0,1900680.0,2025,2025-11-30 15:43:03,41.882992224,-87.656092541,"(41.882992224, -87.656092541)",22,Saturday,11,1
14037021,JJ499104,2025-11-22 22:50:00,047XX S DR MARTIN LUTHER KING JR DR,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,224,2,3,38.0,04B,1179656.0,1873779.0,2025,2025-11-30 15:43:03,41.808929094,-87.616576329,"(41.808929094, -87.616576329)",22,Saturday,11,1
14037103,JJ499369,2025-11-22 22:45:00,0000X E ONTARIO ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1834,18,42,8.0,14,1176399.0,1904492.0,2025,2025-11-30 15:43:03,41.893281677,-87.627596446,"(41.893281677, -87.627596446)",22,Saturday,11,1
14036883,JJ499101,2025-11-22 22:38:00,055XX W WASHINGTON BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1522,15,29,25.0,08B,1139376.0,1900200.0,2025,2025-11-30 15:43:03,41.882259032,-87.763674222,"(41.882259032, -87.763674222)",22,Saturday,11,1
14036898,JJ499096,2025-11-22 22:30:00,063XX S EVANS AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,True,312,3,20,42.0,26,1182308.0,1863162.0,2025,2025-11-30 15:43:03,41.779734028,-87.607178367,"(41.779734028, -87.607178367)",22,Saturday,11,1
14037241,JJ499531,2025-11-22 22:30:00,0000X W 26TH ST,710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,133,1,3,35.0,6,1176575.0,1887109.0,2025,2025-11-30 15:43:03,41.845577671,-87.627475027,"(41.845577671, -87.627475027)",22,Saturday,11,1
14036952,JJ499116,2025-11-22 22:30:00,023XX W ADAMS ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1225,12,27,28.0,7,1160908.0,1899024.0,2025,2025-11-30 15:43:03,41.878612562,-87.684640893,"(41.878612562, -87.684640893)",22,Saturday,11,1
14037303,JJ499610,2025-11-22 22:30:00,021XX S HALSTED ST,710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,1235,12,25,31.0,6,1171361.0,1890050.0,2025,2025-11-30 15:43:03,41.85376402,-87.646523432,"(41.85376402, -87.646523432)",22,Saturday,11,1
14037457,JJ499928,2025-11-22 22:30:00,095XX S MERRION AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,431,4,7,51.0,14,1192651.0,1842255.0,2025,2025-11-30 15:43:03,41.722117541,-87.569940274,"(41.722117541, -87.569940274)",22,Saturday,11,1
14037368,JJ499682,2025-11-22 22:30:00,069XX S SOUTH CHICAGO AVE,710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,322,3,6,69.0,6,1181560.0,1859268.0,2025,2025-11-30 15:43:03,41.769065813,-87.610040671,"(41.769065813, -87.610040671)",22,Saturday,11,1
14037066,JJ499299,2025-11-22 22:30:00,004XX N STATE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1834,18,42,8.0,14,1176302.0,1903096.0,2025,2025-11-30 15:43:03,41.889453169,-87.627994833,"(41.889453169, -87.627994833)",22,Saturday,11,1
14037429,JJ499800,2025-11-22 22:30:00,018XX W 36TH ST,710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,912,9,12,59.0,6,1164358.0,1880823.0,2025,2025-11-30 15:43:03,41.828595027,-87.672487549,"(41.828595027, -87.672487549)",22,Saturday,11,1
14038988,JJ501558,2025-11-22 22:20:00,0000X N HAMLIN BLVD,460,BATTERY,SIMPLE,APARTMENT,False,False,1122,11,28,26.0,08B,1151064.0,1899854.0,2025,2025-11-30 15:43:03,41.881088655,-87.720764494,"(41.881088655, -87.720764494)",22,Saturday,11,1
14048195,JJ512965,2025-11-22 22:12:00,061XX S ST LAWRENCE AVE,810,THEFT,OVER $500,STREET,False,False,313,3,20,42.0,6,1181293.0,1864361.0,2025,2025-12-09 15:41:16,41.783047657,-87.61086252,"(41.783047657, -87.61086252)",22,Saturday,11,1
14036937,JJ499095,2025-11-22 22:10:00,012XX W WAVELAND AVE,460,BATTERY,SIMPLE,STREET,False,False,1923,19,44,6.0,08B,1167130.0,1924700.0,2025,2025-11-30 15:43:03,41.948937743,-87.661056069,"(41.948937743, -87.661056069)",22,Saturday,11,1
14036911,JJ499115,2025-11-22 22:00:00,012XX S HALSTED ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1232,12,28,28.0,7,1171230.0,1894432.0,2025,2025-11-30 15:43:03,41.865791445,-87.646875654,"(41.865791445, -87.646875654)",22,Saturday,11,1
14036958,JJ499127,2025-11-22 22:00:00,016XX W DIVISION ST,479,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",BAR OR TAVERN,False,False,1424,14,1,24.0,04B,1164798.0,1908052.0,2025,2025-11-30 15:43:03,41.903304516,-87.670101407,"(41.903304516, -87.670101407)",22,Saturday,11,1
14038910,JJ501380,2025-11-22 22:00:00,058XX S CALUMET AVE,820,THEFT,$500 AND UNDER,STREET,False,False,232,2,20,40.0,6,1179481.0,1866331.0,2025,2025-11-30 15:43:03,41.788495114,-87.617445696,"(41.788495114, -87.617445696)",22,Saturday,11,1
14037987,JJ500434,2025-11-22 22:00:00,052XX W JACKSON BLVD,920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,VEHICLE NON-COMMERCIAL,False,False,1522,15,29,25.0,7,1141476.0,1898169.0,2025,2025-11-30 15:43:03,41.876647201,-87.756013071,"(41.876647201, -87.756013071)",22,Saturday,11,1
14037282,JJ499556,2025-11-22 22:00:00,109XX S AVENUE C,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,432,4,10,52.0,7,1204458.0,1833047.0,2025,2025-11-30 15:43:03,41.696554649,-87.527009924,"(41.696554649, -87.527009924)",22,Saturday,11,1
14036892,JJ499136,2025-11-22 22:00:00,033XX W LAWRENCE AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CTA TRAIN,False,False,1713,17,33,14.0,14,1153017.0,1931689.0,2025,2025-11-30 15:43:03,41.968408072,-87.712747145,"(41.968408072, -87.712747145)",22,Saturday,11,1
14037343,JJ499542,2025-11-22 22:00:00,126XX S EMERALD AVE,925,MOTOR VEHICLE THEFT,"ATTEMPT - TRUCK, BUS, MOTOR HOME",RESIDENCE - GARAGE,False,False,523,5,9,53.0,7,1173627.0,1820962.0,2025,2025-11-30 15:43:03,41.664128073,-87.640249425,"(41.664128073, -87.640249425)",22,Saturday,11,1
14037534,JJ499932,2025-11-22 22:00:00,056XX S PAYNE DR,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,233,2,20,40.0,14,1182048.0,1867965.0,2025,2025-11-30 15:43:03,41.792919915,-87.607983002,"(41.792919915, -87.607983002)",22,Saturday,11,1
14037187,JJ499433,2025-11-22 22:00:00,055XX W NORTH AVE,460,BATTERY,SIMPLE,APARTMENT,True,False,2532,25,37,25.0,08B,1138935.0,1910082.0,2025,2025-12-24 15:42:32,41.909384478,-87.765053252,"(41.909384478, -87.765053252)",22,Saturday,11,1
14037501,JJ499927,2025-11-22 22:00:00,022XX N AUSTIN AVE,710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,2512,25,36,19.0,6,1136032.0,1914288.0,2025,2025-11-30 15:43:03,41.920978524,-87.775617294,"(41.920978524, -87.775617294)",22,Saturday,11,1
14036942,JJ499099,2025-11-22 22:00:00,026XX N CLARK ST,530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,RESTAURANT,False,False,1935,19,43,7.0,04A,1171891.0,1918004.0,2025,2025-11-30 15:43:03,41.930459856,-87.643753566,"(41.930459856, -87.643753566)",22,Saturday,11,1
14036941,JJ499144,2025-11-22 21:58:00,065XX S DR MARTIN LUTHER KING JR DR,1330,CRIMINAL TRESPASS,TO LAND,SIDEWALK,True,False,312,3,20,69.0,26,1180043.0,1861837.0,2025,2025-11-30 15:43:03,41.776150283,-87.615522623,"(41.776150283, -87.615522623)",21,Saturday,11,1
14036906,JJ499134,2025-11-22 21:49:00,004XX E 103RD ST,1479,CONCEALED CARRY LICENSE VIOLATION,ARMED WHILE UNDER THE INFLUENCE,STREET,True,False,511,5,9,49.0,15,1181201.0,1836771.0,2025,2025-11-30 15:43:03,41.707339719,-87.612047712,"(41.707339719, -87.612047712)",21,Saturday,11,1
14036919,JJ499091,2025-11-22 21:43:00,054XX S CALIFORNIA AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,923,9,14,63.0,08B,1158633.0,1868471.0,2025,2025-11-30 15:43:03,41.794818494,-87.693829469,"(41.794818494, -87.693829469)",21,Saturday,11,1
14037045,JJ499081,2025-11-22 21:40:00,030XX W MADISON ST,430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,BAR OR TAVERN,True,True,1124,11,28,27.0,04B,1156332.0,1899869.0,2025,2025-11-30 15:43:03,41.881025006,-87.701420232,"(41.881025006, -87.701420232)",21,Saturday,11,1
14037545,JJ499076,2025-11-22 21:40:00,073XX N SHERIDAN RD,1310,CRIMINAL DAMAGE,TO PROPERTY,NURSING / RETIREMENT HOME,False,False,2423,24,49,1.0,14,1165900.0,1948917.0,2025,2025-11-30 15:43:03,42.015416301,-87.664882614,"(42.015416301, -87.664882614)",21,Saturday,11,1
14037361,JJ499719,2025-11-22 21:35:00,037XX N OSCEOLA AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,True,1631,16,38,17.0,26,1125742.0,1923931.0,2025,2025-11-30 15:43:03,41.947617552,-87.813210919,"(41.947617552, -87.813210919)",21,Saturday,11,1
14036873,JJ499080,2025-11-22 21:33:00,043XX W NORTH AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESTAURANT,False,True,2534,25,36,23.0,08B,1147061.0,1910278.0,2025,2025-11-30 15:43:03,41.909770708,-87.735196552,"(41.909770708, -87.735196552)",21,Saturday,11,1
14037565,JJ500028,2025-11-22 21:32:00,018XX N MOZART ST,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,False,False,1421,14,26,22.0,11,1157131.0,1912181.0,2025,2025-11-30 15:43:03,41.914794041,-87.698151638,"(41.914794041, -87.698151638)",21,Saturday,11,1
14037437,JJ499856,2025-11-22 21:30:00,005XX W DEMING PL,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1935,19,43,7.0,7,1172048.0,1917203.0,2025,2025-11-30 15:43:03,41.928258412,-87.643200324,"(41.928258412, -87.643200324)",21,Saturday,11,1
14037151,JJ499440,2025-11-22 21:30:00,023XX E 70TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,False,False,331,3,5,43.0,14,1193142.0,1859004.0,2025,2025-11-30 15:43:03,41.768066261,-87.567595915,"(41.768066261, -87.567595915)",21,Saturday,11,1
14037353,JJ499651,2025-11-22 21:30:00,001XX N GREEN ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1224,12,27,28.0,7,1170715.0,1900856.0,2025,2025-11-30 15:43:03,41.88343065,-87.648578098,"(41.88343065, -87.648578098)",21,Saturday,11,1
14036920,JJ499072,2025-11-22 21:27:00,001XX W MAPLE ST,420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE - PORCH / HALLWAY,False,False,1824,18,27,8.0,04B,1174883.0,1907592.0,2025,2025-11-30 15:43:03,41.901822321,-87.633071176,"(41.901822321, -87.633071176)",21,Saturday,11,1
14036902,JJ499055,2025-11-22 21:13:00,117XX S HALSTED ST,041A,BATTERY,AGGRAVATED - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,524,5,21,53.0,04B,1173094.0,1827146.0,2025,2025-11-30 15:43:03,41.681109736,-87.642018411,"(41.681109736, -87.642018411)",21,Saturday,11,1
14036880,JJ499068,2025-11-22 21:10:00,049XX W IOWA ST,430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE,False,False,1531,15,37,25.0,04B,1143292.0,1905529.0,2025,2025-11-30 15:43:03,41.896810209,-87.749161243,"(41.896810209, -87.749161243)",21,Saturday,11,1
14037606,JJ499057,2025-11-22 21:09:00,013XX E 79TH ST,460,BATTERY,SIMPLE,SMALL RETAIL STORE,False,False,411,4,8,45.0,08B,1186404.0,1852879.0,2025,2025-11-30 15:43:03,41.751420646,-87.592486791,"(41.751420646, -87.592486791)",21,Saturday,11,1
14037290,JJ499451,2025-11-22 21:00:00,036XX S LAKE PARK AVE,1574,SEX OFFENSE,FORNICATION,APARTMENT,False,True,212,2,4,36.0,17,1182259.0,1881212.0,2025,2025-11-30 15:43:03,41.829265828,-87.606798638,"(41.829265828, -87.606798638)",21,Saturday,11,1
14037102,JJ499364,2025-11-22 21:00:00,005XX S CLINTON ST,810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,124,1,28,28.0,6,1172811.0,1897796.0,2025,2025-11-30 15:43:03,41.874987658,-87.640972145,"(41.874987658, -87.640972145)",21,Saturday,11,1
14039318,JJ501987,2025-11-22 21:00:00,079XX S GREENWOOD AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,624,6,8,44.0,08B,1184931.0,1852528.0,2025,2025-11-30 15:43:03,41.750492144,-87.597895552,"(41.750492144, -87.597895552)",21,Saturday,11,1
14036884,JJ499106,2025-11-22 21:00:00,036XX N JANSSEN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1922,19,44,6.0,14,1165994.0,1924230.0,2025,2025-11-30 15:43:03,41.947672417,-87.665245261,"(41.947672417, -87.665245261)",21,Saturday,11,1
14037080,JJ499334,2025-11-22 21:00:00,082XX S ELLIS AVE,820,THEFT,$500 AND UNDER,APARTMENT,False,False,631,6,8,44.0,6,1184328.0,1850665.0,2025,2025-11-30 15:43:03,41.745394001,-87.600163368,"(41.745394001, -87.600163368)",21,Saturday,11,1
14036894,JJ499075,2025-11-22 21:00:00,029XX S STATE ST,810,THEFT,OVER $500,CTA BUS,False,False,133,1,3,35.0,6,1176755.0,1885570.0,2025,2025-11-30 15:43:03,41.841350479,-87.626860911,"(41.841350479, -87.626860911)",21,Saturday,11,1
14036967,JJ499124,2025-11-22 21:00:00,021XX E 68TH ST,710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,331,3,5,43.0,6,1191513.0,1860301.0,2025,2025-11-30 15:43:03,41.771664971,-87.57352485,"(41.771664971, -87.57352485)",21,Saturday,11,1
14037863,JJ500122,2025-11-22 21:00:00,061XX N OAKLEY AVE,760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,2413,24,40,2.0,6,1159873.0,1940780.0,2025,2025-11-30 15:43:03,41.993215126,-87.687285814,"(41.993215126, -87.687285814)",21,Saturday,11,1
14036899,JJ499049,2025-11-22 21:00:00,007XX W GRAND AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,1214,12,27,24.0,15,1171254.0,1903691.0,2025,2025-11-30 15:43:03,41.891198255,-87.646515544,"(41.891198255, -87.646515544)",21,Saturday,11,1
14036916,JJ499065,2025-11-22 20:58:00,003XX W 31ST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,False,False,914,9,11,34.0,14,1174708.0,1884406.0,2025,2025-11-30 15:43:03,41.838202327,-87.634407395,"(41.838202327, -87.634407395)",20,Saturday,11,1
14037629,JJ499457,2025-11-22 20:50:00,024XX N LINCOLN AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESTAURANT,False,False,1935,19,43,7.0,14,1170299.0,1916395.0,2025,2025-11-30 15:43:03,41.926079671,-87.6496509,"(41.926079671, -87.6496509)",20,Saturday,11,1
14036808,JJ499046,2025-11-22 20:50:00,040XX E 106TH ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER (SPECIFY),False,False,432,4,10,52.0,26,1204670.0,1835284.0,2025,2025-11-30 15:43:03,41.702687706,-87.526156968,"(41.702687706, -87.526156968)",20,Saturday,11,1
14036855,JJ499056,2025-11-22 20:50:00,050XX N LAWNDALE AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,False,False,1712,17,39,14.0,26,1150814.0,1933156.0,2025,2025-11-30 15:43:03,41.972477118,-87.720808951,"(41.972477118, -87.720808951)",20,Saturday,11,1
14036878,JJ499053,2025-11-22 20:48:00,126XX S HALSTED ST,031A,ROBBERY,ARMED - HANDGUN,DEPARTMENT STORE,False,False,523,5,9,53.0,3,1173297.0,1821020.0,2025,2025-11-30 15:43:03,41.664294511,-87.641455374,"(41.664294511, -87.641455374)",20,Saturday,11,1
14045513,JJ509608,2025-11-22 20:39:00,040XX W 80TH PL,810,THEFT,OVER $500,RESIDENCE,False,True,834,8,18,70.0,6,1150946.0,1850832.0,2025,2025-12-05 15:52:17,41.746567686,-87.722477346,"(41.746567686, -87.722477346)",20,Saturday,11,1
14036890,JJ499103,2025-11-22 20:30:00,025XX S CALIFORNIA AVE,460,BATTERY,SIMPLE,STREET,False,False,1033,10,24,30.0,08B,1158108.0,1887078.0,2025,2025-11-30 15:43:03,41.845889112,-87.695247946,"(41.845889112, -87.695247946)",20,Saturday,11,1
